-39.996,665.54,-497.02
-43.349,665.76,-496.5
-46.696,666.02,-495.96
-50.035,666.29,-495.38
-53.365,666.59,-494.76
-56.686,666.91,-494.11
-59.998,667.25,-493.42
-63.297,667.62,-492.68
-66.585,668,-491.91
-69.859,668.41,-491.08
-73.119,668.83,-490.21
-76.364,669.26,-489.3
-79.593,669.71,-488.33
-82.805,670.17,-487.32
-85.995,670.64,-486.24
-89.16,671.13,-485.09
-92.296,671.63,-483.88
-95.4,672.14,-482.59
-98.469,672.66,-481.22
-101.5,673.19,-479.78
-104.49,673.73,-478.25
-107.44,674.29,-476.65
-110.33,674.85,-474.96
-113.17,675.42,-473.17
-115.94,675.99,-471.28
-118.63,676.56,-469.29
-121.25,677.13,-467.2
-123.77,677.7,-464.99
-126.18,678.26,-462.66
-128.46,678.8,-460.19
-130.57,679.32,-457.58
-132.55,679.82,-454.87
-134.41,680.31,-452.06
-136.14,680.79,-449.17
-137.76,681.26,-446.22
-139.27,681.72,-443.21
-140.67,682.17,-440.14
-141.96,682.62,-437.03
-143.16,683.06,-433.88
-144.26,683.5,-430.69
-145.28,683.93,-427.48
-146.19,684.36,-424.23
-147.02,684.79,-420.96
-147.75,685.21,-417.67
-148.4,685.64,-414.36
-148.97,686.06,-411.03
-149.46,686.48,-407.7
-149.88,686.91,-404.35
-150.24,687.34,-401
-150.52,687.78,-397.64
-150.74,688.22,-394.27
-150.88,688.65,-390.9
-150.96,689.09,-387.53
-150.96,689.53,-384.16
-150.9,689.97,-380.79
-150.78,690.4,-377.42
-150.58,690.84,-374.05
-150.32,691.28,-370.69
-150.01,691.72,-367.34
-149.63,692.15,-363.98
-149.19,692.59,-360.64
-148.71,693.03,-357.3
-148.17,693.47,-353.98
-147.59,693.91,-350.66
-146.96,694.34,-347.34
-146.29,694.77,-344.04
-145.59,695.21,-340.74
-144.85,695.64,-337.45
-144.07,696.07,-334.17
-143.25,696.51,-330.9
-142.39,696.95,-327.64
-141.49,697.4,-324.39
-140.55,697.85,-321.15
-139.57,698.31,-317.93
-138.56,698.78,-314.72
-137.51,699.26,-311.52
-136.41,699.76,-308.34
-135.29,700.26,-305.17
-134.12,700.77,-302.02
-132.92,701.29,-298.88
-131.69,701.82,-295.76
-130.42,702.37,-292.65
-129.12,702.92,-289.56
-127.77,703.49,-286.49
-126.39,704.07,-283.43
-124.98,704.65,-280.4
-123.53,705.26,-277.38
-122.05,705.87,-274.39
-120.54,706.51,-271.4
-119.02,707.17,-268.44
-117.47,707.85,-265.49
-115.89,708.55,-262.56
-114.3,709.28,-259.64
-112.69,710.02,-256.75
-111.05,710.79,-253.87
-109.4,711.59,-251
-107.74,712.42,-248.15
-106.08,713.28,-245.32
-104.4,714.18,-242.5
-102.72,715.11,-239.7
-101.03,716.09,-236.91
-99.358,717.11,-234.13
-97.696,718.18,-231.36
-96.066,719.33,-228.61
-94.461,720.56,-225.88
-92.865,721.85,-223.17
-91.267,723.2,-220.49
-89.661,724.6,-217.84
-88.044,726.04,-215.22
-86.408,727.52,-212.63
-84.747,729.03,-210.08
-83.06,730.57,-207.56
-81.346,732.14,-205.08
-79.604,733.73,-202.63
-77.83,735.35,-200.22
-76.019,736.98,-197.85
-74.169,738.63,-195.52
-72.274,740.29,-193.24
-70.336,741.96,-191
-68.355,743.64,-188.8
-66.329,745.31,-186.65
-64.259,746.99,-184.53
-62.143,748.66,-182.47
-59.982,750.33,-180.44
-57.774,751.99,-178.46
-55.516,753.64,-176.52
-53.204,755.26,-174.63
-50.839,756.86,-172.78
-48.416,758.42,-170.98
-45.932,759.93,-169.22
-43.384,761.38,-167.5
-40.783,762.77,-165.81
-38.135,764.13,-164.16
-35.444,765.45,-162.55
-32.711,766.74,-161
-29.939,768.01,-159.49
-27.128,769.25,-158.03
-24.281,770.47,-156.63
-21.399,771.67,-155.29
-18.484,772.85,-154
-15.537,774.02,-152.77
-12.558,775.17,-151.6
-9.5497,776.3,-150.49
-6.5134,777.42,-149.45
-3.4513,778.52,-148.46
-0.36587,779.61,-147.54
2.7403,780.68,-146.67
5.8679,781.75,-145.87
9.0167,782.81,-145.14
12.185,783.85,-144.49
15.373,784.88,-143.91
18.578,785.91,-143.42
21.798,786.92,-143.01
25.031,787.92,-142.68
28.276,788.9,-142.44
31.529,789.88,-142.3
34.787,790.85,-142.25
38.048,791.81,-142.31
41.306,792.77,-142.47
44.558,793.72,-142.76
47.796,794.67,-143.17
51.009,795.62,-143.74
54.193,796.58,-144.45
57.35,797.53,-145.28
60.481,798.47,-146.22
63.585,799.4,-147.24
66.665,800.32,-148.36
69.718,801.22,-149.55
72.746,802.1,-150.82
75.751,802.96,-152.16
78.735,803.8,-153.55
81.697,804.62,-155.01
84.636,805.41,-156.52
87.551,806.19,-158.09
90.444,806.94,-159.71
93.314,807.67,-161.38
96.163,808.39,-163.09
98.992,809.08,-164.84
101.8,809.77,-166.63
104.6,810.44,-168.45
107.37,811.08,-170.3
110.14,811.7,-172.18
112.89,812.29,-174.09
115.63,812.85,-176.02
118.36,813.37,-177.98
121.08,813.86,-179.96
123.8,814.32,-181.95
126.5,814.74,-183.97
129.2,815.12,-186
131.91,815.46,-188.04
134.61,815.74,-190.08
137.32,815.96,-192.12
140.04,816.13,-194.16
142.76,816.22,-196.18
145.51,816.21,-198.19
148.29,816.09,-200.15
151.08,815.87,-202.08
153.88,815.58,-203.98
156.69,815.23,-205.87
159.5,814.84,-207.74
162.31,814.41,-209.6
165.12,813.95,-211.46
167.93,813.47,-213.31
170.75,812.98,-215.15
173.56,812.49,-217
176.36,812,-218.85
179.17,811.51,-220.71
181.98,811.02,-222.57
184.78,810.55,-224.43
187.59,810.08,-226.29
190.39,809.62,-228.16
193.19,809.19,-230.04
195.98,808.77,-231.93
198.77,808.38,-233.84
201.56,808.01,-235.75
204.34,807.68,-237.68
207.11,807.4,-239.63
209.89,807.16,-241.58
212.66,806.99,-243.54
215.43,806.88,-245.51
218.19,806.84,-247.49
220.95,806.86,-249.48
223.7,806.96,-251.48
226.44,807.13,-253.48
229.17,807.39,-255.48
231.89,807.77,-257.49
234.59,808.26,-259.5
237.26,808.87,-261.51
239.91,809.62,-263.51
242.51,810.53,-265.5
245.06,811.62,-267.46
247.52,812.97,-269.39
249.87,814.56,-271.25
252.13,816.35,-273.06
254.28,818.29,-274.83
256.36,820.37,-276.54
258.34,822.57,-278.22
260.24,824.87,-279.85
262.07,827.24,-281.45
263.83,829.69,-283.01
265.53,832.21,-284.54
267.15,834.8,-286.04
268.72,837.44,-287.5
270.23,840.12,-288.94
271.71,842.85,-290.34
273.15,845.6,-291.72
274.55,848.38,-293.09
275.92,851.18,-294.44
277.25,854.01,-295.78
278.54,856.85,-297.13
279.81,859.7,-298.47
281.04,862.57,-299.82
282.24,865.45,-301.17
283.42,868.33,-302.54
284.58,871.21,-303.94
285.72,874.07,-305.37
286.86,876.91,-306.85
287.98,879.72,-308.41
289.1,882.47,-310.06
290.22,885.14,-311.84
291.34,887.75,-313.71
292.47,890.33,-315.63
293.59,892.87,-317.58
294.71,895.39,-319.56
295.84,897.9,-321.56
296.98,900.4,-323.57
298.13,902.91,-325.56
299.29,905.41,-327.54
300.46,907.93,-329.51
301.65,910.44,-331.46
302.86,912.97,-333.39
304.08,915.51,-335.28
305.32,918.07,-337.15
306.58,920.65,-338.97
307.86,923.26,-340.74
309.17,925.89,-342.45
310.5,928.54,-344.1
311.88,931.22,-345.68
313.3,933.92,-347.19
314.75,936.64,-348.61
316.25,939.38,-349.95
317.79,942.14,-351.2
319.38,944.92,-352.34
321.03,947.72,-353.36
322.73,950.53,-354.23
324.48,953.35,-354.95
326.3,956.17,-355.49
328.19,958.98,-355.78
330.14,961.77,-355.86
332.13,964.52,-355.74
334.14,967.25,-355.45
336.18,969.93,-355.02
338.24,972.57,-354.44
340.31,975.17,-353.73
342.39,977.73,-352.9
344.48,980.25,-351.96
346.56,982.72,-350.9
348.65,985.13,-349.74
350.74,987.5,-348.48
352.83,989.82,-347.13
354.91,992.1,-345.7
356.99,994.34,-344.21
359.07,996.53,-342.65
361.14,998.67,-341.01
363.19,1000.8,-339.3
365.23,1002.8,-337.5
367.26,1004.8,-335.64
369.27,1006.7,-333.69
371.26,1008.6,-331.68
373.22,1010.5,-329.59
375.16,1012.2,-327.44
377.07,1013.9,-325.21
378.94,1015.6,-322.91
380.78,1017.2,-320.54
382.56,1018.8,-318.09
384.27,1020.2,-315.56
385.95,1021.7,-312.96
387.58,1023,-310.32
389.19,1024.4,-307.63
390.78,1025.6,-304.9
392.34,1026.8,-302.14
393.9,1028,-299.35
395.44,1029.2,-296.54
396.99,1030.2,-293.72
398.53,1031.3,-290.88
400.06,1032.3,-288.02
401.6,1033.3,-285.15
403.14,1034.3,-282.28
404.69,1035.2,-279.4
406.24,1036.1,-276.51
407.8,1037,-273.62
409.39,1037.9,-270.74
411.01,1038.7,-267.88
412.67,1039.5,-265.02
414.36,1040.3,-262.19
416.1,1041.1,-259.37
417.88,1041.9,-256.58
419.71,1042.7,-253.82
421.62,1043.4,-251.11
423.6,1044.1,-248.45
425.66,1044.9,-245.85
427.82,1045.6,-243.33
430.12,1046.3,-240.92
432.55,1047,-238.65
435.08,1047.7,-236.48
437.68,1048.4,-234.4
440.34,1049,-232.39
443.05,1049.7,-230.46
445.81,1050.4,-228.6
448.6,1051.1,-226.78
451.42,1051.8,-225.02
454.26,1052.6,-223.3
457.12,1053.3,-221.63
460,1054.1,-220
462.9,1054.9,-218.41
465.82,1055.7,-216.85
468.74,1056.5,-215.32
471.66,1057.4,-213.81
474.58,1058.3,-212.32
477.51,1059.2,-210.85
480.42,1060.2,-209.4
483.33,1061.2,-207.96
486.22,1062.3,-206.54
489.1,1063.4,-205.15
491.97,1064.6,-203.76
494.8,1065.9,-202.38
497.59,1067.3,-201.01
500.34,1068.7,-199.64
503.02,1070.3,-198.27
505.62,1072,-196.88
508.09,1073.9,-195.47
510.43,1075.9,-194.05
512.68,1078,-192.62
514.85,1080.2,-191.21
516.95,1082.5,-189.81
518.98,1084.8,-188.42
520.97,1087.2,-187.05
522.91,1089.6,-185.69
524.82,1092.1,-184.36
526.7,1094.6,-183.04
528.54,1097.2,-181.75
530.35,1099.8,-180.48
532.15,1102.4,-179.23
533.94,1105,-178
535.72,1107.6,-176.8
537.5,1110.3,-175.62
539.28,1112.9,-174.47
541.08,1115.6,-173.33
542.88,1118.2,-172.21
544.7,1120.9,-171.12
546.54,1123.5,-170.04
548.4,1126.2,-168.99
550.3,1128.8,-167.95
552.24,1131.4,-166.93
554.25,1134,-165.93
556.32,1136.5,-164.95
558.5,1138.9,-163.98
560.79,1141.2,-163.03
563.15,1143.5,-162.11
565.57,1145.7,-161.2
568.04,1147.9,-160.31
570.55,1150,-159.44
573.08,1152.1,-158.6
575.65,1154.2,-157.77
578.23,1156.2,-156.96
580.83,1158.3,-156.18
583.44,1160.3,-155.41
586.06,1162.3,-154.67
588.7,1164.4,-153.94
591.34,1166.4,-153.24
593.97,1168.4,-152.55
596.59,1170.5,-151.88
599.2,1172.6,-151.23
601.8,1174.7,-150.6
604.4,1176.8,-149.99
606.99,1178.9,-149.4
609.57,1181,-148.83
612.15,1183.2,-148.28
614.73,1185.3,-147.76
617.3,1187.5,-147.26
619.86,1189.7,-146.78
622.42,1191.9,-146.33
624.97,1194.1,-145.9
627.51,1196.3,-145.51
630.06,1198.5,-145.14
632.6,1200.7,-144.81
635.16,1203,-144.51
637.73,1205.2,-144.24
640.28,1207.4,-143.99
642.82,1209.7,-143.77
645.34,1211.9,-143.57
647.84,1214.2,-143.38
650.31,1216.6,-143.22
652.75,1218.9,-143.06
655.16,1221.3,-142.93
657.52,1223.8,-142.8
659.83,1226.3,-142.69
662.11,1228.8,-142.59
664.33,1231.4,-142.51
666.5,1234,-142.43
668.61,1236.6,-142.36
670.67,1239.3,-142.31
672.67,1242.1,-142.26
674.6,1244.9,-142.21
676.47,1247.7,-142.17
678.25,1250.6,-142.14
679.95,1253.6,-142.11
681.55,1256.6,-142.09
683.04,1259.6,-142.07
684.42,1262.7,-142.06
685.68,1265.9,-142.05
686.83,1269.1,-142.05
687.84,1272.3,-142.06
688.72,1275.6,-142.06
689.43,1278.9,-142.07
689.98,1282.3,-142.09
690.35,1285.7,-142.1
690.52,1289.1,-142.12
690.47,1292.5,-142.14
690.17,1295.9,-142.16
689.52,1299.2,-142.18
688.58,1302.5,-142.2
687.36,1305.6,-142.21
685.92,1308.7,-142.23
684.26,1311.7,-142.24
682.41,1314.5,-142.24
680.39,1317.3,-142.23
678.21,1319.9,-142.22
675.88,1322.3,-142.2
673.42,1324.7,-142.18
670.83,1326.9,-142.14
668.14,1329,-142.1
665.35,1330.9,-142.05
662.48,1332.7,-142
659.54,1334.4,-141.94
656.52,1336,-141.87
653.44,1337.4,-141.77
650.3,1338.7,-141.66
647.12,1339.9,-141.53
643.88,1341,-141.37
640.62,1341.9,-141.19
637.32,1342.7,-140.98
634,1343.4,-140.74
630.66,1343.9,-140.46
627.31,1344.4,-140.13
623.96,1344.8,-139.73
620.61,1345.2,-139.28
617.25,1345.5,-138.78
613.9,1345.7,-138.26
610.55,1345.8,-137.7
607.2,1345.9,-137.13
603.85,1345.8,-136.54
600.51,1345.7,-135.93
597.17,1345.5,-135.31
593.84,1345.3,-134.69
590.52,1344.9,-134.06
587.21,1344.4,-133.42
583.91,1343.9,-132.79
580.63,1343.3,-132.15
577.36,1342.6,-131.52
574.12,1341.8,-130.89
570.89,1340.9,-130.26
567.68,1340,-129.66
564.5,1338.9,-129.06
561.35,1337.8,-128.48
558.22,1336.6,-127.92
555.12,1335.3,-127.36
552.05,1334,-126.83
549.02,1332.5,-126.31
546.01,1331,-125.81
543.05,1329.4,-125.33
540.11,1327.7,-124.88
537.22,1326,-124.44
534.37,1324.2,-124.03
531.55,1322.3,-123.65
528.78,1320.4,-123.3
526.05,1318.4,-122.99
523.37,1316.3,-122.7
520.73,1314.2,-122.46
518.15,1312,-122.27
515.63,1309.7,-122.13
513.17,1307.4,-122.03
510.78,1305,-121.98
508.46,1302.5,-121.98
506.21,1299.9,-122.02
504.03,1297.3,-122.11
501.93,1294.6,-122.24
499.9,1291.9,-122.42
497.94,1289.2,-122.64
496.07,1286.3,-122.91
494.26,1283.5,-123.23
492.54,1280.6,-123.59
490.89,1277.6,-124
489.33,1274.6,-124.45
487.84,1271.6,-124.95
486.44,1268.6,-125.49
485.12,1265.5,-126.09
483.89,1262.4,-126.73
482.75,1259.3,-127.43
481.7,1256.1,-128.18
480.74,1253,-128.98
479.87,1249.8,-129.83
479.11,1246.6,-130.73
478.44,1243.4,-131.69
477.88,1240.2,-132.7
477.44,1237,-133.77
477.11,1233.8,-134.9
476.89,1230.6,-136.07
476.75,1227.5,-137.29
476.69,1224.3,-138.55
476.71,1221.2,-139.84
476.8,1218,-141.18
476.96,1214.9,-142.56
477.19,1211.8,-143.97
477.47,1208.8,-145.42
477.82,1205.7,-146.91
478.22,1202.7,-148.43
478.67,1199.7,-149.99
479.18,1196.8,-151.58
479.72,1193.8,-153.2
480.31,1190.9,-154.86
480.94,1188,-156.54
481.59,1185.2,-158.25
482.28,1182.3,-159.99
482.99,1179.5,-161.76
483.74,1176.7,-163.56
484.53,1174,-165.4
485.34,1171.3,-167.28
486.19,1168.6,-169.19
487.06,1165.9,-171.13
487.96,1163.3,-173.12
488.89,1160.8,-175.13
489.84,1158.2,-177.19
490.82,1155.7,-179.29
491.82,1153.3,-181.43
492.86,1150.9,-183.61
493.92,1148.6,-185.85
495.01,1146.3,-188.13
496.15,1144.1,-190.48
497.31,1142,-192.88
498.49,1140,-195.33
499.67,1138,-197.82
500.85,1136,-200.35
502.02,1134.1,-202.91
503.17,1132.3,-205.51
504.29,1130.4,-208.13
505.39,1128.6,-210.78
506.45,1126.8,-213.46
507.48,1125,-216.16
508.47,1123.2,-218.89
509.42,1121.5,-221.64
510.33,1119.7,-224.4
511.21,1117.9,-227.17
512.03,1116.2,-229.96
512.77,1114.4,-232.77
513.44,1112.6,-235.58
514.01,1110.8,-238.41
514.48,1109,-241.25
514.86,1107.2,-244.09
515.12,1105.3,-246.93
515.25,1103.4,-249.76
515.23,1101.5,-252.58
515.05,1099.6,-255.37
514.67,1097.7,-258.12
514.08,1095.7,-260.81
513.21,1093.6,-263.41
512.05,1091.6,-265.88
510.67,1089.6,-268.24
509.12,1087.6,-270.49
507.42,1085.6,-272.64
505.59,1083.6,-274.7
503.64,1081.6,-276.66
501.62,1079.6,-278.55
499.5,1077.7,-280.35
497.31,1075.7,-282.08
495.05,1073.8,-283.72
492.72,1071.9,-285.28
490.34,1070,-286.78
487.92,1068,-288.22
485.46,1066.2,-289.61
482.98,1064.3,-290.94
480.47,1062.3,-292.22
477.95,1060.4,-293.45
475.41,1058.5,-294.63
472.87,1056.5,-295.76
470.32,1054.6,-296.85
467.78,1052.6,-297.9
465.27,1050.5,-298.93
462.79,1048.4,-299.93
460.36,1046.3,-300.93
458.01,1044,-301.94
455.77,1041.7,-302.98
453.64,1039.3,-304.04
451.58,1036.8,-305.11
449.57,1034.2,-306.18
447.6,1031.7,-307.23
445.66,1029.1,-308.26
443.75,1026.5,-309.27
441.85,1023.8,-310.25
439.95,1021.2,-311.19
438.06,1018.5,-312.1
436.16,1015.8,-312.97
434.26,1013.1,-313.8
432.36,1010.4,-314.6
430.45,1007.7,-315.35
428.53,1005,-316.07
426.6,1002.3,-316.74
424.64,999.56,-317.37
422.65,996.86,-317.95
420.64,994.18,-318.49
418.6,991.5,-318.97
416.53,988.84,-319.38
414.42,986.19,-319.73
412.28,983.57,-320.01
410.1,980.96,-320.23
407.89,978.38,-320.37
405.65,975.83,-320.44
403.36,973.31,-320.42
401.03,970.84,-320.31
398.65,968.42,-320.09
396.22,966.07,-319.77
393.74,963.79,-319.32
391.2,961.6,-318.73
388.61,959.55,-317.96
385.97,957.62,-317.03
383.29,955.8,-315.98
380.6,954.07,-314.82
377.89,952.44,-313.58
375.17,950.87,-312.27
372.44,949.39,-310.9
369.7,947.97,-309.47
366.95,946.62,-307.99
364.2,945.32,-306.48
361.44,944.07,-304.94
358.67,942.87,-303.37
355.9,941.73,-301.77
353.12,940.63,-300.15
350.34,939.57,-298.5
347.55,938.54,-296.84
344.76,937.55,-295.17
341.98,936.57,-293.49
339.19,935.6,-291.8
336.39,934.66,-290.12
333.58,933.73,-288.44
330.75,932.83,-286.78
327.91,931.95,-285.14
325.05,931.08,-283.52
322.17,930.23,-281.93
319.26,929.4,-280.37
316.34,928.58,-278.83
313.39,927.78,-277.34
310.42,926.99,-275.9
307.4,926.21,-274.53
304.36,925.44,-273.23
301.28,924.67,-272.02
298.16,923.91,-270.91
294.99,923.15,-269.93
291.77,922.4,-269.12
288.51,921.66,-268.51
285.23,920.92,-268.03
281.93,920.18,-267.68
278.62,919.45,-267.43
275.31,918.7,-267.26
271.99,917.96,-267.16
268.68,917.2,-267.14
265.37,916.42,-267.17
262.06,915.63,-267.23
258.76,914.81,-267.34
255.47,913.98,-267.48
252.18,913.12,-267.66
248.91,912.24,-267.87
245.64,911.34,-268.1
242.37,910.41,-268.35
239.12,909.46,-268.61
235.87,908.5,-268.88
232.63,907.51,-269.13
229.4,906.48,-269.39
226.18,905.41,-269.64
222.98,904.29,-269.88
219.8,903.11,-270.1
216.64,901.87,-270.31
213.5,900.57,-270.5
210.39,899.2,-270.67
207.31,897.77,-270.83
204.27,896.26,-270.95
201.27,894.66,-271.03
198.32,892.97,-271.07
195.43,891.18,-271.05
192.61,889.28,-270.96
189.89,887.26,-270.8
187.28,885.1,-270.54
184.85,882.76,-270.14
182.59,880.26,-269.63
180.5,877.66,-269.01
178.53,874.97,-268.32
176.69,872.22,-267.56
174.96,869.41,-266.73
173.33,866.56,-265.86
171.76,863.68,-264.95
170.28,860.77,-264
168.86,857.84,-263.01
167.51,854.9,-261.98
166.22,851.94,-260.92
164.98,848.97,-259.83
163.76,845.99,-258.71
162.57,843.01,-257.58
161.4,840.04,-256.43
160.25,837.06,-255.26
159.09,834.09,-254.07
157.94,831.13,-252.86
156.79,828.18,-251.63
155.62,825.24,-250.38
154.45,822.31,-249.11
153.25,819.4,-247.82
152.01,816.52,-246.52
150.72,813.66,-245.21
149.35,810.84,-243.9
147.9,808.06,-242.58
146.33,805.34,-241.28
144.62,802.69,-240
142.81,800.11,-238.73
140.92,797.59,-237.46
138.96,795.11,-236.19
136.95,792.68,-234.92
134.89,790.3,-233.64
132.79,787.96,-232.35
130.66,785.66,-231.05
128.49,783.39,-229.73
126.3,781.16,-228.39
124.07,778.98,-227.04
121.82,776.83,-225.67
119.55,774.71,-224.29
117.26,772.63,-222.88
114.96,770.58,-221.44
112.65,768.56,-219.98
110.33,766.57,-218.49
108,764.61,-216.97
105.66,762.69,-215.43
103.31,760.8,-213.86
100.95,758.94,-212.26
98.581,757.12,-210.63
96.204,755.34,-208.98
93.823,753.59,-207.3
91.443,751.88,-205.58
89.064,750.19,-203.83
86.692,748.53,-202.05
84.33,746.9,-200.23
81.988,745.29,-198.36
79.673,743.69,-196.45
77.376,742.12,-194.5
75.092,740.59,-192.5
72.816,739.09,-190.47
70.547,737.63,-188.4
68.283,736.21,-186.29
66.022,734.85,-184.15
63.763,733.53,-181.98
61.505,732.27,-179.78
59.247,731.06,-177.54
56.991,729.9,-175.27
54.735,728.81,-172.98
52.476,727.77,-170.66
50.212,726.78,-168.32
47.94,725.86,-165.97
45.664,725,-163.59
43.389,724.22,-161.19
41.118,723.5,-158.76
38.852,722.86,-156.31
36.592,722.31,-153.83
34.34,721.83,-151.33
32.097,721.43,-148.81
29.87,721.12,-146.25
27.661,720.91,-143.68
25.473,720.8,-141.08
23.315,720.81,-138.45
21.195,720.93,-135.8
19.133,721.19,-133.11
17.137,721.61,-130.39
15.189,722.15,-127.65
13.279,722.8,-124.92
11.398,723.55,-122.18
9.5433,724.39,-119.46
7.7079,725.32,-116.76
5.8821,726.33,-114.07
4.0628,727.41,-111.41
2.2501,728.56,-108.77
0.44121,729.78,-106.16
-1.3665,731.06,-103.59
-3.1772,732.41,-101.04
-4.9944,733.8,-98.532
-6.8204,735.25,-96.055
-8.6613,736.74,-93.618
-10.523,738.28,-91.225
-12.41,739.86,-88.88
-14.329,741.48,-86.588
-16.28,743.14,-84.353
-18.267,744.84,-82.175
-20.289,746.56,-80.058
-22.359,748.32,-78.01
-24.485,750.1,-76.039
-26.67,751.89,-74.148
-28.925,753.69,-72.349
-31.262,755.48,-70.656
-33.699,757.26,-69.088
-36.233,759.01,-67.644
-38.834,760.74,-66.302
-41.488,762.46,-65.052
-44.187,764.16,-63.886
-46.924,765.86,-62.8
-49.694,767.56,-61.792
-52.494,769.24,-60.858
-55.316,770.93,-59.99
-58.157,772.62,-59.185
-61.018,774.3,-58.444
-63.896,775.98,-57.767
-66.79,777.65,-57.152
-69.699,779.32,-56.598
-72.619,780.99,-56.101
-75.549,782.66,-55.659
-78.487,784.32,-55.269
-81.432,785.99,-54.929
-84.381,787.66,-54.637
-87.334,789.32,-54.39
-90.29,790.99,-54.187
